km,klass,surface,highway,tracktype,smoothness,dist_m
237.4747345654315,kruus (eeldus),NA,track,NA,NA,0
237.75119748232555,kruus (eeldus),NA,track,NA,NA,1
238.01332161013883,kruus (eeldus),NA,track,NA,NA,0
238.25606176527404,kruus (eeldus),NA,track,NA,NA,0
238.50776365917224,kruus (eeldus),NA,track,NA,NA,0
238.70653026062288,kruus (eeldus),NA,track,NA,NA,1
239.008346895151,kruus (eeldus),NA,path,NA,NA,0
239.24852276414487,kruus (eeldus),NA,path,NA,NA,0
239.49447767545757,kruus (eeldus),NA,path,NA,NA,1
239.75077544778534,kruus (eeldus),NA,path,NA,NA,0
240.0090659254464,kruus (eeldus),NA,path,NA,NA,0
240.2497728541035,kruus (eeldus),NA,path,NA,NA,0
240.50020424473254,kruus (eeldus),NA,path,NA,NA,0
240.73754931822901,kruus (eeldus),NA,path,NA,NA,0
240.9967439724635,kruus (eeldus),NA,path,NA,NA,0
241.2635407568526,kruus (eeldus),NA,path,NA,NA,0
241.48967103994505,kruus (eeldus),NA,path,NA,NA,0
241.7565761679119,kruus (eeldus),NA,path,NA,NA,0
241.99280063624224,kruus (eeldus),NA,path,NA,NA,7
242.22564745703556,teadmata,NA,track,grade4,NA,108
242.46147634501517,asfalt (eeldus),NA,unclassified,NA,NA,0
242.72110084293536,asfalt (eeldus),NA,unclassified,NA,NA,0
242.97202843752396,asfalt (eeldus),NA,unclassified,NA,NA,0
243.22462258299794,asfalt (eeldus),NA,unclassified,NA,NA,0
243.5005190931983,asfalt (eeldus),NA,unclassified,NA,NA,1
243.77271990446016,asfalt (eeldus),NA,unclassified,NA,NA,0
243.9551017035022,asfalt (eeldus),NA,unclassified,NA,NA,1
244.28084324546813,asfalt (eeldus),NA,unclassified,NA,NA,0
244.50090780363047,asfalt (eeldus),NA,unclassified,NA,NA,0
244.79112489425205,asfalt (eeldus),NA,unclassified,NA,NA,0
244.9899762148691,asfalt (eeldus),NA,unclassified,NA,NA,0
245.2413787554319,asfalt (eeldus),NA,unclassified,NA,NA,0
245.48586385574075,asfalt (eeldus),NA,unclassified,NA,NA,0
245.7614020834786,asfalt (eeldus),NA,unclassified,NA,NA,0
246.01279167781203,asfalt (eeldus),NA,unclassified,NA,NA,0
246.25929969844748,asfalt (eeldus),NA,unclassified,NA,NA,0
246.49160941816024,asfalt (eeldus),NA,unclassified,NA,NA,0
246.7521852037223,asfalt (eeldus),NA,unclassified,NA,NA,0
247.01488328733248,asfalt (eeldus),NA,unclassified,NA,NA,0
247.27172683424354,asfalt (eeldus),NA,unclassified,NA,NA,0
247.48547299676883,asfalt (eeldus),NA,unclassified,NA,NA,0
247.72908849386857,asfalt (eeldus),NA,unclassified,NA,NA,0
247.98784209718403,asfalt (eeldus),NA,unclassified,NA,NA,0
248.27626266834517,asfalt (eeldus),NA,unclassified,NA,NA,0
248.47549926935025,asfalt (eeldus),NA,unclassified,NA,NA,0
248.74668594662094,kruus (eeldus),NA,track,NA,NA,0
249.00805347364576,kruus (eeldus),NA,track,NA,NA,0
249.25426379843896,kruus (eeldus),NA,track,NA,NA,0
249.47089172445152,kruus (eeldus),NA,track,NA,NA,1
249.74941845782854,kruus (eeldus),NA,track,NA,NA,0
249.96981948247367,kruus (eeldus),NA,track,NA,NA,0
250.245642402568,kruus (eeldus),NA,track,NA,NA,0
250.48924855387065,kruus (eeldus),NA,track,NA,NA,0
250.76267993681697,kruus (eeldus),NA,track,NA,NA,0
250.990304803829,kruus (eeldus),NA,track,NA,NA,0
251.28126987030157,kruus,unpaved,tertiary,NA,NA,0
251.4992089420669,kruus,unpaved,tertiary,NA,NA,1
251.76807510233468,kruus,unpaved,tertiary,NA,NA,0
252.02018411483184,kruus,unpaved,tertiary,NA,NA,0
252.26547831243386,asfalt (eeldus),NA,unclassified,NA,NA,0
252.53425416538184,asfalt (eeldus),NA,unclassified,NA,NA,0
252.7083898097935,asfalt (eeldus),NA,unclassified,NA,NA,0
252.9665311674231,asfalt (eeldus),NA,unclassified,NA,NA,0
253.22586706863018,asfalt (eeldus),NA,unclassified,NA,NA,0
253.48789795267393,asfalt (eeldus),NA,unclassified,NA,NA,0
253.7439565941638,asfalt (eeldus),NA,unclassified,NA,NA,0
254.0254184963268,asfalt (eeldus),NA,unclassified,NA,NA,0
254.26792255191435,asfalt (eeldus),NA,unclassified,NA,NA,0
254.48020374823514,asfalt (eeldus),NA,unclassified,NA,NA,0
254.7296124096743,asfalt (eeldus),NA,unclassified,NA,NA,0
254.96069871107355,asfalt (eeldus),NA,unclassified,NA,NA,0
255.21262961212526,asfalt (eeldus),NA,unclassified,NA,NA,0
255.4606241874071,asfalt (eeldus),NA,unclassified,NA,NA,0
255.7448030476587,asfalt (eeldus),NA,unclassified,NA,NA,0
255.99861274678506,asfalt (eeldus),NA,unclassified,NA,NA,0
256.24462797654536,kruus,compacted,tertiary,NA,NA,0
256.4901408310944,kruus,compacted,tertiary,NA,NA,0
256.71797526778437,kruus,compacted,tertiary,NA,NA,0
257.0027818552042,kruus,compacted,tertiary,NA,NA,0
257.25300541622573,kruus,compacted,tertiary,NA,NA,0
257.5029512921675,kruus,compacted,tertiary,NA,NA,0
257.79207752866387,kruus,compacted,tertiary,NA,NA,1
257.97529684585345,kruus,compacted,tertiary,NA,NA,0
258.2322292346544,kruus,compacted,tertiary,NA,NA,0
258.49514594073287,kruus,compacted,tertiary,NA,NA,0
258.7573830402244,kruus,compacted,tertiary,NA,NA,0
259.00184630904073,kruus,compacted,tertiary,NA,NA,0
259.25219260747133,kruus,compacted,tertiary,NA,NA,0
259.48559239503453,kruus,compacted,tertiary,NA,NA,0
259.76490074191463,kruus,compacted,tertiary,NA,NA,0
260.0449996309558,kruus,compacted,tertiary,NA,NA,0
260.2291155324445,kruus,compacted,tertiary,NA,NA,0
260.49524678076557,kruus,compacted,tertiary,NA,NA,0
260.71994698884833,kruus,compacted,tertiary,NA,NA,0
261.0106454571771,kruus,compacted,tertiary,NA,NA,0
261.2636087387577,kruus,compacted,tertiary,NA,NA,0
261.4929753753559,kruus,compacted,tertiary,NA,NA,0
261.74836624227055,kruus,compacted,tertiary,NA,NA,0
262.0229323368011,kruus,compacted,tertiary,NA,NA,0
262.2580378977992,kruus,unpaved,tertiary,NA,NA,0
262.5086683002703,kruus,compacted,tertiary,NA,NA,0
262.7582982143373,kruus,compacted,tertiary,NA,NA,0
262.99533394239404,kruus,compacted,tertiary,NA,NA,0
263.2392229444901,kruus,compacted,tertiary,NA,NA,0
263.5177927914772,kruus,compacted,tertiary,NA,NA,0
263.7478193303894,kruus (eeldus),NA,track,NA,NA,0
264.01567667582253,kruus,compacted,tertiary,NA,NA,0
264.2679422471513,kruus,compacted,tertiary,NA,NA,0
264.48290675329827,kruus,compacted,tertiary,NA,NA,0
264.74695995631834,kruus,compacted,tertiary,NA,NA,0
264.9875477665684,kruus,compacted,tertiary,NA,NA,0
265.2350799886516,kruus,compacted,tertiary,NA,NA,0
265.50681947305185,kruus,compacted,tertiary,NA,NA,0
265.76780654613947,kruus,compacted,tertiary,NA,NA,0
266.0034078473183,kruus,compacted,tertiary,NA,NA,1
266.2771515975097,kruus,compacted,tertiary,NA,NA,0
266.4586658575929,kruus,compacted,tertiary,NA,NA,0
266.7581838395037,kruus (eeldus),NA,track,grade2,NA,0
266.98281550286737,kruus (eeldus),NA,track,grade2,NA,0
267.22784007888714,kruus (eeldus),NA,track,grade2,NA,0
267.4871527166534,kruus (eeldus),NA,track,grade2,NA,0
267.7466042662053,kruus (eeldus),NA,track,grade2,NA,0
267.98730897624995,kruus (eeldus),NA,track,grade2,NA,0
268.2532917350644,kruus (eeldus),NA,track,grade2,NA,1
268.50297870013173,kruus (eeldus),NA,track,grade2,NA,0
268.7608546732337,kruus (eeldus),NA,track,grade2,NA,0
269.02019536244467,kruus (eeldus),NA,track,grade2,NA,0
269.24237481125783,kruus (eeldus),NA,track,grade2,NA,0
269.52984807851334,kruus (eeldus),NA,track,NA,NA,0
269.7372007825185,asfalt,asphalt,secondary,NA,NA,0
270.0255499983433,asfalt,asphalt,secondary,NA,NA,0
270.27264240714265,asfalt,asphalt,secondary,NA,NA,0
270.49956807937434,asfalt,asphalt,secondary,NA,NA,0
270.7162174017057,asfalt,asphalt,secondary,NA,NA,0
270.9655163906577,asfalt,asphalt,tertiary,NA,NA,0
271.27257771780137,asfalt,asphalt,tertiary,NA,NA,0
271.4907471627357,kruus,gravel,tertiary,NA,NA,0
271.7375666626537,kruus,gravel,tertiary,NA,NA,0
271.9876824513067,kruus,gravel,tertiary,NA,NA,0
272.22467424508545,kruus,gravel,tertiary,NA,NA,0
272.5366652338847,kruus,gravel,tertiary,NA,NA,0
272.76803319571036,kruus,gravel,tertiary,NA,NA,0
273.0117472400023,kruus,gravel,tertiary,NA,NA,0
273.2505787122146,kruus,gravel,tertiary,NA,NA,0
273.4869277237512,kruus,gravel,tertiary,NA,NA,1
273.76718425540747,kruus,gravel,tertiary,NA,NA,0
274.02678291801976,kruus,gravel,tertiary,NA,NA,0
274.2282703431414,kruus,gravel,tertiary,NA,NA,0
274.51120439567694,kruus,gravel,tertiary,NA,NA,1
274.7336078726433,kruus (eeldus),NA,track,grade3,NA,0
275.005694512421,kruus (eeldus),NA,track,grade3,NA,0
275.23833402260715,kruus (eeldus),NA,track,grade3,NA,0
275.498319938918,kruus (eeldus),NA,track,grade3,NA,0
275.7212793139825,kruus (eeldus),NA,track,grade3,NA,0
275.9980799876381,kruus (eeldus),NA,track,grade3,NA,0
276.28151720420715,kruus (eeldus),NA,track,grade3,NA,1
276.4726327740963,kruus (eeldus),NA,track,grade3,NA,0
276.7852346836816,kruus (eeldus),NA,track,grade3,NA,0
277.0042586924107,kruus (eeldus),NA,track,grade3,NA,0
277.2844789817693,kruus (eeldus),NA,track,grade3,NA,0
277.49885576495547,kruus (eeldus),NA,track,grade3,NA,0
277.77721012720895,kruus (eeldus),NA,track,grade3,NA,0
277.9778890958609,kruus (eeldus),NA,track,grade3,NA,0
278.27431213048817,kruus (eeldus),NA,track,grade3,NA,0
278.49420382026113,kruus (eeldus),NA,track,grade3,NA,0
278.7355696723461,kruus (eeldus),NA,track,grade3,NA,0
279.01929413734257,kruus (eeldus),NA,track,grade3,NA,0
279.2633345753561,kruus (eeldus),NA,track,grade3,NA,0
279.5397133352176,kruus (eeldus),NA,track,grade3,NA,1
279.7617763254093,kruus (eeldus),NA,track,grade3,NA,0
280.0243390517,kruus (eeldus),NA,track,grade3,NA,0
280.2435738029122,teadmata,NA,track,grade3,NA,77
280.46895438926674,teadmata,NA,path,NA,NA,237
280.74955260156537,teadmata,NA,path,NA,NA,45
281.0190984472236,kruus (eeldus),NA,track,NA,NA,15
281.2430963834715,kruus (eeldus),NA,track,NA,NA,0
281.4697787390087,kruus (eeldus),NA,track,NA,NA,0
281.77683468376677,kruus (eeldus),NA,track,NA,NA,6
282.0174068323895,kruus (eeldus),NA,path,NA,NA,0
282.26784812060475,kruus (eeldus),NA,track,grade2,NA,0
282.5250115148875,kruus (eeldus),NA,track,grade2,NA,0
282.75937211526553,kruus (eeldus),NA,track,grade2,NA,0
282.9885005048403,kruus (eeldus),NA,track,grade2,NA,0
283.26625673836884,kruus (eeldus),NA,track,grade2,NA,0
283.52363710736927,kruus (eeldus),NA,track,grade2,NA,0
283.76682409870637,kruus (eeldus),NA,track,grade2,NA,0
284.0008942907847,kruus (eeldus),NA,track,grade2,NA,0
284.2174068422821,kruus (eeldus),NA,track,grade2,NA,0
284.5284956859035,kruus (eeldus),NA,track,grade2,NA,0
284.7329997420718,asfalt,asphalt,tertiary,NA,NA,1
284.99552415271376,asfalt,asphalt,tertiary,NA,NA,0
285.2396224900531,asfalt,asphalt,tertiary,NA,NA,0
285.53064118443285,asfalt,asphalt,tertiary,NA,NA,1
285.72750853508074,teadmata,NA,service,NA,NA,0
286.00474115957917,kruus (eeldus),NA,track,grade3,NA,0
286.21820268811064,kruus (eeldus),NA,track,grade3,NA,0
286.52346766106933,kruus (eeldus),NA,track,grade3,NA,0
286.76243778017755,kruus (eeldus),NA,track,grade3,NA,0
287.0021658646029,asfalt (eeldus),NA,unclassified,NA,NA,1
287.2378754213717,kruus,compacted,unclassified,grade1,NA,0
287.477098757195,kruus,compacted,unclassified,grade1,NA,0
287.7305324261298,kruus,compacted,unclassified,grade1,NA,0
288.01035204783443,kruus,compacted,unclassified,grade1,NA,0
288.26727621087383,kruus,compacted,unclassified,grade1,NA,0
288.4921000774585,kruus,compacted,unclassified,grade1,NA,0
288.75539649993874,kruus,compacted,unclassified,grade1,NA,0
289.0157296668908,kruus,compacted,unclassified,grade1,NA,0
289.2271493975695,kruus,compacted,unclassified,grade1,NA,0
289.5253693966006,kruus,compacted,unclassified,grade1,NA,1
289.76071523145083,kruus,compacted,unclassified,grade1,NA,0
289.99795724730154,kruus,compacted,unclassified,grade1,NA,0
290.24445271173136,kruus,compacted,unclassified,grade1,NA,0
290.49546064059524,kruus,unpaved,track,grade2,NA,0
290.77650050033907,kruus,gravel,tertiary,NA,NA,0
290.9776210279719,kruus,gravel,tertiary,NA,NA,0
291.2504665655015,kruus,gravel,tertiary,NA,NA,0
291.4887076294195,kruus,gravel,tertiary,NA,NA,0
291.7321475762732,kruus,gravel,tertiary,NA,NA,0
291.98315298993515,kruus,gravel,tertiary,NA,NA,0
292.27535801827844,kruus,gravel,tertiary,NA,NA,0
292.4866861713207,kruus,gravel,tertiary,NA,NA,0
292.78775572301345,kruus,gravel,tertiary,NA,NA,0
293.03859427437646,kruus,gravel,tertiary,NA,NA,0
293.2719095508302,kruus,gravel,tertiary,NA,NA,0
293.5454304577848,kruus,gravel,tertiary,NA,NA,0
293.78419195763684,kruus,gravel,tertiary,NA,NA,0
293.98211777804636,kruus,gravel,tertiary,NA,NA,0
294.273478094166,kruus,gravel,tertiary,NA,NA,0
294.4970122491615,asfalt,asphalt,tertiary,NA,NA,0
294.7304610276275,asfalt,asphalt,tertiary,NA,NA,0
295.0117933142795,asfalt,asphalt,tertiary,NA,NA,0
295.25240701015974,asfalt,asphalt,tertiary,NA,NA,0
295.50703044782983,asfalt,asphalt,tertiary,NA,NA,0
295.7557089514923,kruus (eeldus),NA,path,NA,NA,0
295.99770775472,kruus (eeldus),NA,path,NA,NA,0
296.2446158290423,kruus (eeldus),NA,path,NA,NA,0
296.4914389229449,kruus (eeldus),NA,path,NA,NA,0
296.74452891919714,kruus (eeldus),NA,path,NA,NA,0
296.9984679063806,kruus (eeldus),NA,path,NA,NA,0
297.25509516991684,pinnas,ground,track,grade3,NA,0
297.51431667150683,kruus (eeldus),NA,track,grade3,NA,0
297.7446030853603,kruus (eeldus),NA,track,grade3,NA,0
297.9942233761655,kruus (eeldus),NA,track,grade4,NA,0
298.2437170746385,kruus (eeldus),NA,track,grade4,NA,0
298.4843571919561,kruus (eeldus),NA,track,grade4,NA,0
298.77443971186176,asfalt,asphalt,tertiary,NA,NA,0
299.00362611330655,asfalt,paving_stones,footway,NA,NA,0
299.25139018135775,asfalt (eeldus),NA,unclassified,grade2,NA,0
299.4820518135558,kruus (eeldus),NA,track,NA,NA,0
299.727690755333,asfalt (eeldus),NA,unclassified,grade2,NA,1
300.02096758934636,asfalt (eeldus),NA,unclassified,grade2,NA,1
300.2397346631284,asfalt (eeldus),NA,unclassified,grade2,NA,0
300.4805775586851,asfalt (eeldus),NA,unclassified,grade2,NA,1
300.74365276378876,kruus (eeldus),NA,track,grade4,NA,0
300.9979284916202,kruus (eeldus),NA,track,grade4,NA,0
301.24011956643756,kruus (eeldus),NA,track,grade4,NA,0
301.4992248448,kruus (eeldus),NA,track,grade4,NA,0
301.7601015263038,kruus (eeldus),NA,track,grade4,NA,0
301.99684770252213,kruus (eeldus),NA,track,grade4,NA,0
302.26918497154395,teadmata,NA,track,grade4,NA,36
302.5117808777223,teadmata,NA,track,grade5,NA,56
302.7987846591139,kruus (eeldus),NA,track,grade5,NA,0
303.0191892906511,kruus (eeldus),NA,track,grade5,NA,0
303.25983799953156,kruus (eeldus),NA,track,grade5,NA,0
303.50831407734813,asfalt (eeldus),NA,unclassified,grade2,NA,0
303.7373187484571,asfalt (eeldus),NA,unclassified,grade2,NA,0
303.9989690032803,asfalt (eeldus),NA,unclassified,grade2,NA,0
304.2369321918869,asfalt (eeldus),NA,unclassified,grade2,NA,0
304.5447056580673,asfalt,asphalt,tertiary,NA,NA,0
304.7366246613515,asfalt,asphalt,tertiary,NA,NA,0
305.00142267004145,asfalt,asphalt,tertiary,NA,NA,0
305.22331928053575,asfalt,asphalt,tertiary,NA,NA,0
305.4954039166756,asfalt,asphalt,tertiary,NA,NA,0
305.7608313442689,asfalt,asphalt,tertiary,NA,NA,1
306.00357365642793,asfalt,asphalt,tertiary,NA,NA,0
306.24776785362866,asfalt,asphalt,tertiary,NA,NA,0
306.4663318031298,kruus,unpaved,tertiary,NA,NA,0
306.7156219825227,kruus,unpaved,tertiary,NA,NA,0
306.9974035923533,kruus,unpaved,tertiary,NA,NA,0
307.28282324083784,kruus,unpaved,tertiary,NA,NA,0
307.53584551054905,kruus,unpaved,tertiary,NA,NA,0
307.71315750783583,kruus,unpaved,tertiary,NA,NA,0
308.0024366516845,kruus,unpaved,tertiary,NA,NA,0
308.2319896939702,kruus,unpaved,tertiary,NA,NA,0
308.504959534197,kruus,unpaved,tertiary,NA,NA,0
308.7684809584321,kruus,unpaved,tertiary,NA,NA,0
309.0228237882922,kruus,unpaved,tertiary,NA,NA,0
309.2513281019924,kruus,unpaved,tertiary,NA,NA,0
309.46792779705163,asfalt,asphalt,tertiary,NA,NA,0
309.74232566413923,asfalt,asphalt,tertiary,NA,NA,0
309.9853044844338,asfalt,asphalt,tertiary,NA,NA,0
310.2318344862011,asfalt,asphalt,tertiary,NA,NA,0
310.49014848671044,asfalt,asphalt,tertiary,NA,NA,0
310.75481040328253,asfalt,asphalt,tertiary,NA,NA,0
310.98742074200067,asfalt,asphalt,tertiary,NA,NA,0
311.23319811137543,asfalt,asphalt,tertiary,NA,NA,0
311.5129782471666,asfalt,asphalt,tertiary,NA,NA,0
311.70492466866585,asfalt,asphalt,tertiary,NA,NA,0
312.00348849673117,asfalt,asphalt,tertiary,NA,NA,0
312.2533260048037,asfalt,asphalt,tertiary,NA,NA,0
312.4890708042775,asfalt,asphalt,tertiary,NA,NA,0
312.7904284763523,asfalt,asphalt,tertiary,NA,NA,0
313.0140921327782,asfalt,asphalt,tertiary,NA,NA,0
313.22912051353467,asfalt,asphalt,tertiary,NA,NA,0
313.47058616595046,asfalt,asphalt,tertiary,NA,NA,0
313.7631324458881,asfalt,asphalt,tertiary,NA,NA,0
314.00618102790065,asfalt,asphalt,tertiary,NA,NA,0
314.2729314641161,asfalt,asphalt,tertiary,NA,NA,0
314.47041565351213,asfalt,asphalt,tertiary,NA,NA,0
314.74862464365253,kruus,unpaved,tertiary,NA,NA,0
315.0159149579069,kruus,unpaved,tertiary,NA,NA,0
315.23135381404694,kruus,unpaved,tertiary,NA,NA,0
315.4644757115787,kruus,unpaved,tertiary,NA,NA,0
315.74369273280985,kruus,unpaved,tertiary,NA,NA,0
316.00195214572847,kruus (eeldus),NA,track,NA,NA,0
316.24303972711743,kruus (eeldus),NA,track,grade3,NA,0
316.4820004496415,kruus (eeldus),NA,track,grade3,NA,0
316.72411585188235,kruus (eeldus),NA,track,grade3,NA,0
316.9922252337939,kruus (eeldus),NA,track,NA,NA,0
317.2621079462005,kruus (eeldus),NA,track,NA,NA,0
317.47040462953606,kruus (eeldus),NA,track,NA,NA,0
317.7645168327419,kruus (eeldus),NA,track,grade3,NA,0
318.0138460959766,kruus (eeldus),NA,track,grade3,NA,0
318.28263783384966,kruus (eeldus),NA,track,grade3,NA,0
318.46996544113665,kruus (eeldus),NA,track,grade3,NA,0
318.7556540779652,kruus (eeldus),NA,track,grade3,NA,0
318.9986664237852,kruus (eeldus),NA,track,grade3,NA,0
319.2537599832837,kruus (eeldus),NA,track,grade3,NA,0
319.5170130120885,kruus (eeldus),NA,track,grade3,NA,0
319.7151409125137,kruus (eeldus),NA,track,grade3,NA,0
319.99940247312816,kruus (eeldus),NA,track,grade3,NA,0
320.2476733856583,kruus (eeldus),NA,path,NA,NA,0
320.520292916015,kruus (eeldus),NA,track,NA,NA,0
320.74172310066655,kruus (eeldus),NA,track,NA,NA,0
320.99388075390215,kruus (eeldus),NA,track,NA,NA,1
321.2441631546189,kruus (eeldus),NA,track,NA,NA,0
321.516583677947,kruus (eeldus),NA,track,NA,NA,0
321.7365979959275,kruus (eeldus),NA,track,NA,NA,0
322.00042177506464,kruus (eeldus),NA,track,NA,NA,0
322.25755677792444,kruus (eeldus),NA,track,NA,NA,0
322.5323768818018,kruus (eeldus),NA,track,NA,NA,0
322.73903193118485,kruus (eeldus),NA,track,NA,NA,0
323.0154323360533,kruus (eeldus),NA,track,NA,NA,0
323.2366981437163,kruus (eeldus),NA,track,grade3,NA,1
323.48498794300724,kruus (eeldus),NA,track,grade3,NA,0
323.7434789064692,kruus (eeldus),NA,track,grade3,NA,0
323.9950572486921,kruus (eeldus),NA,track,NA,NA,0
324.2566059477586,kruus (eeldus),NA,track,NA,NA,0
324.5027173176238,kruus (eeldus),NA,path,NA,NA,0
324.73887458647613,kruus (eeldus),NA,path,NA,NA,0
325.03303708885585,kruus (eeldus),NA,path,NA,NA,0
325.25617468245485,kruus (eeldus),NA,path,NA,NA,0
325.50937906049023,kruus (eeldus),NA,path,NA,NA,0
325.7681444121112,kruus (eeldus),NA,track,grade4,NA,0
325.9911861368496,kruus (eeldus),NA,path,NA,NA,0
326.2494407475221,pinnas,ground,path,NA,NA,0
326.4996206366484,pinnas,sand,service,NA,NA,0
326.7510969039379,asfalt,asphalt,secondary,NA,NA,0
327.0190437973078,asfalt (eeldus),NA,unclassified,NA,NA,0
327.24549673665257,asfalt (eeldus),NA,unclassified,NA,NA,0
327.52325634113544,asfalt (eeldus),NA,unclassified,NA,NA,0
327.77166036027126,asfalt (eeldus),NA,unclassified,NA,NA,0
327.9892258941912,asfalt (eeldus),NA,unclassified,NA,NA,0
328.2709850987464,asfalt (eeldus),NA,unclassified,NA,NA,0
328.4992904644314,asfalt (eeldus),NA,unclassified,NA,NA,0
328.71208076366196,asfalt (eeldus),NA,unclassified,NA,NA,0
328.99535737302426,asfalt (eeldus),NA,unclassified,NA,NA,0
329.2476626038366,asfalt (eeldus),NA,unclassified,NA,NA,0
329.49004157039167,asfalt (eeldus),NA,unclassified,NA,NA,0
329.7279409221008,kruus (eeldus),NA,track,NA,NA,0
329.9849621793131,kruus (eeldus),NA,track,NA,NA,0
330.2506929580459,kruus (eeldus),NA,track,NA,NA,0
330.50162458474153,kruus (eeldus),NA,track,NA,NA,0
330.7186071857997,kruus (eeldus),NA,track,NA,NA,0
330.9925368391918,kruus (eeldus),NA,track,NA,NA,0
331.2619210706789,kruus (eeldus),NA,track,NA,NA,0
331.4884757906802,kruus (eeldus),NA,track,NA,NA,0
331.74413891493305,kruus (eeldus),NA,track,NA,NA,0
331.98231216131205,kruus (eeldus),NA,track,NA,NA,0
332.2458693193566,kruus (eeldus),NA,track,NA,NA,0
332.5242942672367,kruus (eeldus),NA,track,NA,NA,0
332.76345972073375,kruus (eeldus),NA,track,NA,NA,0
333.0154431501489,kruus (eeldus),NA,track,NA,NA,0
333.2168828450348,kruus (eeldus),NA,track,NA,NA,0
333.52207183745696,kruus (eeldus),NA,track,NA,NA,0
333.7204751085761,kruus (eeldus),NA,track,NA,NA,0
333.99277706613725,kruus (eeldus),NA,track,NA,NA,0
334.2175960728335,kruus (eeldus),NA,path,NA,NA,0
334.49723974011965,kruus (eeldus),NA,path,NA,NA,0
334.7252448022414,kruus (eeldus),NA,path,NA,NA,0
335.01705569034135,kruus (eeldus),NA,path,NA,NA,0
335.28784060444633,kruus (eeldus),NA,path,NA,NA,0
335.4845317406701,kruus (eeldus),NA,track,grade2,NA,1
335.7516081913549,kruus (eeldus),NA,track,grade2,NA,0
336.01209266351316,kruus (eeldus),NA,track,grade2,NA,0
336.2636447596425,kruus (eeldus),NA,track,grade2,NA,0
336.4909715864011,kruus (eeldus),NA,track,grade2,NA,0
336.74308590795033,kruus (eeldus),NA,track,grade2,NA,0
336.9998364963818,kruus (eeldus),NA,track,grade2,NA,0
337.2941298943119,kruus (eeldus),NA,track,grade2,NA,0
337.50212346430465,kruus (eeldus),NA,track,grade2,NA,0
337.7308640101324,kruus (eeldus),NA,track,grade2,NA,0
338.0196914800845,kruus (eeldus),NA,track,grade2,NA,0
338.2398302626998,kruus (eeldus),NA,track,grade2,NA,0
338.4791031801121,kruus (eeldus),NA,track,grade2,NA,0
338.7680380611269,kruus (eeldus),NA,track,grade2,NA,0
339.02068234288964,asfalt (eeldus),NA,unclassified,NA,NA,0
339.2341970485099,asfalt (eeldus),NA,unclassified,NA,NA,0
339.5029052073699,asfalt (eeldus),NA,unclassified,NA,NA,0
339.70216361277954,asfalt (eeldus),NA,unclassified,NA,NA,1
340.0281716973783,asfalt (eeldus),NA,unclassified,NA,NA,0
340.2833113007685,asfalt (eeldus),NA,unclassified,NA,NA,0
340.5091587329934,teadmata,NA,service,NA,NA,0
340.73542986279705,asfalt (eeldus),NA,unclassified,NA,NA,0
340.98317506544464,asfalt (eeldus),NA,unclassified,NA,NA,0
341.2531250620896,asfalt,asphalt,tertiary,NA,NA,0
341.50933646977023,asfalt,asphalt,tertiary,NA,NA,0
341.7468530149742,asfalt (eeldus),NA,unclassified,NA,NA,1
342.0367660134245,asfalt (eeldus),NA,unclassified,NA,NA,0
342.2632727232307,asfalt (eeldus),NA,unclassified,NA,NA,0
342.51384788723067,asfalt (eeldus),NA,unclassified,NA,NA,0
342.75043916852707,asfalt (eeldus),NA,unclassified,NA,NA,0
342.96595852644856,asfalt (eeldus),NA,unclassified,NA,NA,0
343.2547553743422,asfalt (eeldus),NA,unclassified,NA,NA,0
343.52109851923825,asfalt (eeldus),NA,unclassified,NA,NA,0
343.73691307769934,asfalt (eeldus),NA,unclassified,NA,NA,0
344.00478058434135,asfalt (eeldus),NA,unclassified,NA,NA,0
344.27341440289564,asfalt (eeldus),NA,unclassified,NA,NA,0
344.5290327648504,asfalt (eeldus),NA,unclassified,NA,NA,0
344.7633010861003,kruus,compacted,tertiary,NA,NA,0
344.99900499562943,asfalt,asphalt,tertiary,NA,NA,0
345.2409897605952,asfalt,asphalt,tertiary,NA,NA,0
345.4742484474919,asfalt,asphalt,tertiary,NA,NA,0
345.7337062911956,asfalt,asphalt,tertiary,NA,NA,0
345.9946902939076,kruus (eeldus),NA,track,NA,NA,0
346.27296303391745,asfalt (eeldus),NA,unclassified,NA,NA,0
346.5119112620437,asfalt (eeldus),NA,unclassified,NA,NA,0
346.7764351260232,kruus,compacted,tertiary,NA,NA,0
347.01552729823237,kruus,compacted,tertiary,NA,NA,0
347.28515020929655,kruus,compacted,tertiary,NA,NA,0
347.4643319983826,kruus,compacted,tertiary,NA,NA,0
347.72699655150205,kruus,compacted,tertiary,NA,NA,0
347.9764346195518,kruus,compacted,tertiary,NA,NA,0
348.2862895683913,kruus,compacted,tertiary,NA,NA,0
348.5005416847991,kruus,compacted,tertiary,NA,NA,0
348.74625552870316,kruus,compacted,tertiary,NA,NA,0
348.96693904956106,kruus,compacted,tertiary,NA,NA,1
349.240130217441,kruus,compacted,tertiary,NA,NA,0
349.5134335881966,kruus,compacted,tertiary,NA,NA,0
349.7390281916109,kruus,compacted,tertiary,NA,NA,0
349.9725810657341,kruus (eeldus),NA,track,NA,NA,0
350.23476049266105,kruus (eeldus),NA,track,NA,NA,0
350.49410878006466,kruus (eeldus),NA,track,NA,NA,0
350.74586321595206,kruus (eeldus),NA,track,NA,NA,0
